date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-14 11:55:21,joseschneider74,,0,0,1,"2- em Palm Beach, Flórida. (Alex Brandon / AP Bolsonaro’s son confirmed in a Thursday tweet that his father had been tested for the coronavirus and said he isn’t showing symptoms. Como informou WJ.",,,,1238795850089889793,https://twitter.com/joseschneider74/status/1238795850089889793
2020-03-14 11:55:18,joseschneider74,,1,0,2,"1-Trump Says He's 'Not Concerned' After Brazilian Official He Met Tests Positive for Coronavirus President Donald Trump speaks before a dinner with National Security Advisor Robert O'Brien, right, and Brazilian President Jair Bolsonaro, left, at Mar-a-Lago on March 7, 2020,",,,,1238795840157876227,https://twitter.com/joseschneider74/status/1238795840157876227
2020-03-14 11:42:48,joseschneider74,realDonaldTrump,0,0,0,"How long will the chima continue to threaten the world with its biological weapons?",,,,1238792695377809408,https://twitter.com/joseschneider74/status/1238792695377809408
2020-03-14 11:11:18,JorEconomia,,0,0,0," Fim de semana com diversão #jornaldaeconomia #JEonline #saoroque #mairinque . . . . . . . . . #repost Credit by puppyandbabies (All rights are reserved &amp; belongs to their respective owners) #boxer #mundopet… https://www.instagram.com/p/B9tj7l5H1iD/?igshid=1b2pq2kv5etm6",,,#jornaldaeconomia #JEonline #saoroque #mairinque #repost #boxer #mundopet,1238784768440860675,https://twitter.com/JorEconomia/status/1238784768440860675
2020-03-14 10:08:58,O_Badernista,,0,0,2,"Bolsonaro is the new Tancredo Neves",,,,1238769081878302721,https://twitter.com/O_Badernista/status/1238769081878302721
2020-03-14 07:39:24,marcelot_art,,0,0,0,"“Imagination governs the world.” - Napoleon Bonaparte *(me realizing Napoleon’s bust) #Marcelot #MarcelotArt #Art #Artist #Sculpture #FineArts #ContemporaryArt #PortraitArt #Escultura #Arte #Kunst #ZeitgenoessischeKunst #Jornal #Newspaper #Zeitung #Napoleon #headsofpower #war",,,#Marcelot #MarcelotArt #Art #Artist #Sculpture #FineArts #ContemporaryArt #PortraitArt #Escultura #Arte #Kunst #ZeitgenoessischeKunst #Jornal #Newspaper #Zeitung #Napoleon #headsofpower #war,1238731440176726018,https://twitter.com/marcelot_art/status/1238731440176726018
2020-03-14 04:18:15,MaciasLillyana,,0,0,1,"The store is sold out of toilet paper.. and my dad said he’s going to buy a jornal for all of us. what have you guys done!!!",,,,1238680819142549505,https://twitter.com/MaciasLillyana/status/1238680819142549505
2020-03-14 02:43:51,Jornal_Canyons,,0,0,0," S&amp;P 500: +9,29% | 2,711.02 IFIX: +1,51% | 2,701.07 #JornaldosCanyons • #JdC • #BrunoRodrigues •",,,#JornaldosCanyons #JdC #BrunoRodrigues,1238657060474171393,https://twitter.com/Jornal_Canyons/status/1238657060474171393
2020-03-14 02:38:48,jenseul,songowon,1,0,0,"vou virar a kim lip updates brasil",,,,1238655792896712710,https://twitter.com/jenseul/status/1238655792896712710
2020-03-14 00:29:39,bukkybarnes,nadanovonofront,0,0,0,"O JORNAL NACIONAL COM OS RECIBOS WE LOVE TO SEE IT ",,,,1238623291222474753,https://twitter.com/bukkybarnes/status/1238623291222474753
2020-03-14 00:27:28,Jonatas__N,BastidoresDaTV,0,0,0,"Jornal Mentional kkkk",,,,1238622739952517120,https://twitter.com/Jonatas__N/status/1238622739952517120
2020-03-14 00:04:22,jornalqueri,UOL,1,0,3,"Mas hein",,,,1238616926328365057,https://twitter.com/jornalqueri/status/1238616926328365057
2020-03-14 00:01:09,jenseul,songowon,1,0,2,"LETICIA",,,,1238616117675003906,https://twitter.com/jenseul/status/1238616117675003906
2020-03-13 23:12:32,alma1312020,Baligubadle1,0,0,1,"“Rio de Janeiro-based newspaper Jornal O Dia reported that Bolsonaro's initial test for the virus has come back positive, but authorities are awaiting the results of a second test Friday to confirm the diagnosis.” Second Result is said to be NEGATIVE. He learned a lot from Trump! ",,,,1238603882105733120,https://twitter.com/alma1312020/status/1238603882105733120
2020-03-13 22:58:42,igorlinos,Lguilherme190,1,0,0,"Overwatch league chama nois",,,,1238600403052384263,https://twitter.com/igorlinos/status/1238600403052384263
2020-03-13 22:23:22,b17_marcelo,BasedPoland,0,0,0,"Here it was released by a local newspaper from Rio called “Jornal o Dia”.",,,,1238591508212842496,https://twitter.com/b17_marcelo/status/1238591508212842496
2020-03-13 22:10:03,JornalMercantil,,0,0,0,"Newsletter: Recession Risks http://dlvr.it/RRrWGG",,,,1238588157135687681,https://twitter.com/JornalMercantil/status/1238588157135687681
2020-03-13 21:38:54,jenseul,,0,0,0,"esse video da soyeon jkkkkkkkkk",,,,1238580318149500938,https://twitter.com/jenseul/status/1238580318149500938
2020-03-13 21:34:39,BicicletaJornal,,0,0,0,"Coronavirus? É mais carrocraciavirus TransAlt to Mayor: Put Your Money Where Our Bikes Are https://nyc.streetsblog.org/2020/03/09/transalt-to-mayor-put-your-money-where-our-bikes-are/ via @StreetsblogNYC",,@StreetsblogNYC,,1238579250929766400,https://twitter.com/BicicletaJornal/status/1238579250929766400
2020-03-13 21:33:30,Babscerejoo,,1,1,7,"Jornal: “ator infetado, Tom- Me: Jornal: H- Me: Jornal: -anks Me: Also me: WAIT- ",,,,1238578961942224899,https://twitter.com/Babscerejoo/status/1238578961942224899
2020-03-13 21:17:41,gabassayag_,bibscouts,1,0,0,"LKKKKKK jornal 24hs",,,,1238574979349962752,https://twitter.com/gabassayag_/status/1238574979349962752
2020-03-13 20:15:33,julia_doughty,,0,1,1,"According to Brazillian newspaper Jornal O Dia, Bolsonaro tested positive for coronavirus during initial tests. Trump lies. ",,,,1238559345027223557,https://twitter.com/julia_doughty/status/1238559345027223557
2020-03-13 19:55:05,Alex17063910,jitengajaria,1,1,3,"killers of ankit sharm were chanting Jai Shri Ram (wall sreet Jornal)",,,,1238554194552000515,https://twitter.com/Alex17063910/status/1238554194552000515
2020-03-13 19:54:52,Alex17063910,darshanpathak,0,0,0,"killers of ankit sharm were chanting Jai Shri Ram (wall sreet Jornal)",,,,1238554140177043456,https://twitter.com/Alex17063910/status/1238554140177043456
2020-03-13 19:54:15,Alex17063910,IndianPrism,1,1,1,"killers of ankit sharm were chanting Jai Shri Ram (wall sreet Jornal)",,,,1238553982148251651,https://twitter.com/Alex17063910/status/1238553982148251651
2020-03-13 19:53:59,Alex17063910,joshua_favorite,0,0,1,"killers of ankit sharm were chanting Jai Shri Ram (wall sreet Jornal)",,,,1238553915928588288,https://twitter.com/Alex17063910/status/1238553915928588288
2020-03-13 19:53:17,Alex17063910,ShekharGupta,2,0,2,"killers of ankit sharm were chanting Jai Shri Ram (wall sreet Jornal)",,,,1238553741164523520,https://twitter.com/Alex17063910/status/1238553741164523520
2020-03-13 18:13:18,jornal_konoha,iizanamix,0,0,0,"Fake.",,,,1238528577991315457,https://twitter.com/jornal_konoha/status/1238528577991315457
2020-03-13 18:12:10,TheCrown38,BasedPoland,0,0,0,"Jornal O Dia was the first to report it earlier today. For the Brazilian press being the first to report matters more than if it is the true.",,,,1238528292719910912,https://twitter.com/TheCrown38/status/1238528292719910912
2020-03-13 17:53:44,Direita_True,BasedPoland,0,0,12,"The first fake news media was this crap ""Jornal O dia"" ",,,,1238523655157678082,https://twitter.com/Direita_True/status/1238523655157678082
2020-03-13 17:47:10,PaoloScalea,BasedPoland,0,0,3,"It was a Brazilian newspaper called Jornal O Dia.",,,,1238522003394457602,https://twitter.com/PaoloScalea/status/1238522003394457602
2020-03-13 17:10:07,FbioLcio6,folha,0,0,0,"Jornal da fakenews!",,,,1238512678982877187,https://twitter.com/FbioLcio6/status/1238512678982877187
2020-03-13 16:33:03,JornalMercantil,,0,0,0,"U.S. wages retaliatory strikes against Iran-backed militia in Iraq http://dlvr.it/RRqc9T",,,,1238503349290332160,https://twitter.com/JornalMercantil/status/1238503349290332160
2020-03-13 16:15:09,joseschneider74,,1,0,3,"China acusa EUA “Acuse os adversários do que você faz” China’s Foreign Ministry on Thursday implied that the U.S. Army “might be” be responsible for bringing the coronavirus to Wuhan, the Chinese city where the outbreak first emerged late last year.",,,,1238498844419162114,https://twitter.com/joseschneider74/status/1238498844419162114
2020-03-13 16:13:56,LoxLB,BolsonaroSP,0,0,0,"@realDonaldTrump In the US according to a Jornal O Dia ",,@realDonaldTrump,,1238498540382572547,https://twitter.com/LoxLB/status/1238498540382572547
2020-03-13 16:07:56,gabriel47986844,Estadao,0,0,0,"Jornal fake news lixo",,,,1238497028327510016,https://twitter.com/gabriel47986844/status/1238497028327510016
2020-03-13 16:03:24,33mhz,,0,0,0,"ah, so this tweet got deleted and it looks like the Guardian's source was the same Jornal O Dia story I saw earlier. O Dia apparently has a higher circulation than O Globo but that doesn't guarantee its reliability",,,,1238495886927429632,https://twitter.com/33mhz/status/1238495886927429632
2020-03-13 15:57:48,Edourdoo,,2,0,0,"The news was initially reported by Brazilian outlet Jornal O Dia and confirmed by Fox News, however Bolsonaro’s son Eduardo Bolsonaro later appeared on Fox News to claim that his father does not have the coronavirus.",,,,1238494476722532352,https://twitter.com/Edourdoo/status/1238494476722532352
2020-03-13 15:57:21,luciahoff,Sliv76,2,0,1,"Apparently Jornal O Dia reported that Bolsonaro first test came back positive, but the next test, came back negative. Third time is a charm. How many times one person is tested before having a real result of #COVID19 ?",,,#COVID19,1238494366924255233,https://twitter.com/luciahoff/status/1238494366924255233
2020-03-13 15:48:15,DuduSan70934554,jornalodia,0,0,1,"Jornal fake news",,,,1238492075328495616,https://twitter.com/DuduSan70934554/status/1238492075328495616
2020-03-13 15:47:54,lucas_saboia,BreitbartNews,0,0,0,"Well.... Just confirmed and it is indeed fake. Bolsonaro tested NEGATIVE for Covid19. Please don't use ""Jornal O Dia"" as source anymore.",,,,1238491987449384961,https://twitter.com/lucas_saboia/status/1238491987449384961
2020-03-13 15:43:37,Mathheusantoss,jornal_opopular,0,0,0,"Errouuuu",,,,1238490909559357440,https://twitter.com/Mathheusantoss/status/1238490909559357440
2020-03-13 15:33:39,PadmeAmidalaaaa,,0,0,2,"Dancinha (nada) sexy ao som de the less I know the better...",,,,1238488401705414656,https://twitter.com/PadmeAmidalaaaa/status/1238488401705414656
2020-03-13 15:19:16,joseschneider74,realDonaldTrump,0,0,0,"China has to be penalized by the coronavirus",,,,1238484780293017602,https://twitter.com/joseschneider74/status/1238484780293017602
2020-03-13 15:17:31,clubedosfamosos,Estadao,0,0,3,"JORNAL FAKE NEWS, DOENTIO...",,,,1238484341698822144,https://twitter.com/clubedosfamosos/status/1238484341698822144
2020-03-13 15:14:36,JohnZiggiemen,,1,0,0,"Brazilian President Jair Bolsonaro, who met with President Donald Trump and Vice President Mike Pence at Mar-a-Lago over the weekend, has tested positive for the 2019 novel coronavirus, Brazilian news outlet Jornal O Dia and Fox News reported Friday.",,,,1238483608253464579,https://twitter.com/JohnZiggiemen/status/1238483608253464579
2020-03-13 15:06:43,cnt_pr,caroliscaroles,0,0,0,"carol...",,,,1238481621885636608,https://twitter.com/cnt_pr/status/1238481621885636608
2020-03-13 15:00:34,Tanglefist,jornalodia,0,0,0,"This relevation is from the brazillian outlet 'Jornal O Dia' which transaltes to 'Diary of the Dead'. ",,,,1238480075810582528,https://twitter.com/Tanglefist/status/1238480075810582528
2020-03-13 14:55:22,mgrant76308,,3,5,7,"BREAKING: Brazilian President Jair Bolsonaro has tested positive for the coronavirus on Friday, according to Jornal O Dia. ",,,,1238478767695200263,https://twitter.com/mgrant76308/status/1238478767695200263
2020-03-13 14:41:50,CentristReports,BryanLlenas,0,0,0,"Holy Shit! I hope Fox News has a better source than Jornal O Dia, but this is major news! #ThoughtsAndPrayers #BolsonaroInfectado #coronapocalypse #bolsonaro #CoronaVirusUpdate #Covid_19 #CoronaOutbreak",,,#ThoughtsAndPrayers #BolsonaroInfectado #coronapocalypse #bolsonaro #CoronaVirusUpdate #Covid_19 #CoronaOutbreak,1238475359412039680,https://twitter.com/CentristReports/status/1238475359412039680
2020-03-13 14:35:46,CentristReports,dcexaminer,0,0,0,"Jornal O Dia by itself doesn’t convince me. But by the end of today, we’ll know for sure if Bolsonaro has it or not. To be clear, this is NOT confirmed.",,,,1238473833675460609,https://twitter.com/CentristReports/status/1238473833675460609
2020-03-13 14:30:21,CentristReports,,0,1,0,"The Guardian, Business Insider, and Mirror all reporting that Bolsonaro tested positive based on a report by Jornal O Dia. It’s now very likely that Bolsonaro has it, but until Globo and UOL report it, I’d recommend holding your breath. #bolsonaro #CoronaOutbreak #Covid_19",,,#bolsonaro #CoronaOutbreak #Covid_19,1238472472816738304,https://twitter.com/CentristReports/status/1238472472816738304
2020-03-13 14:23:07,kemken76,sputnik_TR,0,0,0,"Jornal O Dia: Coronary virus test positive by Brazilian leader Bolsonaro #IdlibNow #turkey #idlib #saa #putin #syria #libya #Greece #RefugeesWelcome #Refugees #trump #barniesanders #usa #russia #Россия #coronatuerkiye #LiSA元気歌 #coronapocalypse",,,#IdlibNow #turkey #idlib #saa #putin #syria #libya #Greece #RefugeesWelcome #Refugees #trump #barniesanders #usa #russia #coronatuerkiye #LiSA #coronapocalypse,1238470651666669571,https://twitter.com/kemken76/status/1238470651666669571
2020-03-13 14:06:15,Zpequen75349097,lanegreene,0,0,0,"Jornal O Dia,check G1 journal is more serious.",,,,1238466407056228352,https://twitter.com/Zpequen75349097/status/1238466407056228352
2020-03-13 13:49:15,Amy_Siskind,,11,42,81,"Tweeting the translation: ATTENTION Jornal O Dia confirms what I reported here yesterday: Bolsonaro's first coronavirus test was positive. He awaits the result of the counterproof that comes out in moments ",,,,1238462130099281920,https://twitter.com/Amy_Siskind/status/1238462130099281920
2020-03-13 13:39:26,TocaOBarco01,OGlobo_Rio,0,0,0,"Covarde!",,,,1238459658735620096,https://twitter.com/TocaOBarco01/status/1238459658735620096
2020-03-13 13:07:06,JornalMercantil,,0,0,0,"Bulgaria bans travel to Iran, raises risk on travels to 11 countries http://dlvr.it/RRpv1B",,,,1238451520930078720,https://twitter.com/JornalMercantil/status/1238451520930078720
2020-03-13 12:51:42,WerneckInacio,,0,0,0,"Brazilian hijacks an airplane and takes it to Cuba. That was the headline in Rio's Jornal do Brasil 50 years ago to this day. Meanwhile, @Tostao was getting ready to win the 1970 World Cup in Mexico. #selecaobrasileira, #pele, #gerson,#CopaMexico, #botafogo, #Flamengo.",,@TOSTAO,#selecaobrasileira #pele #gerson #CopaMexico #botafogo #Flamengo,1238447644734865408,https://twitter.com/WerneckInacio/status/1238447644734865408
2020-03-13 11:10:29,jornal_sports01,VascodaGama,0,0,0,"@jornal_sports01 Que fase !!",,@jornal_sports01,,1238422174442151944,https://twitter.com/jornal_sports01/status/1238422174442151944
2020-03-13 10:00:03,ojeconomico,,0,0,1,"Master of Business Administration: programas mais internacionais",,,,1238404449745301504,https://twitter.com/ojeconomico/status/1238404449745301504
2020-03-13 09:42:02,IndependenteTL,,0,0,0,"Italy, Iran and South Korea added to Timor-Leste’s Coronavirus Travel Bans http://dlvr.it/RRpDWF",,,,1238399912611463169,https://twitter.com/IndependenteTL/status/1238399912611463169
2020-03-13 08:07:17,marcelot_art,,0,1,1,"„He whom the gods love dies young.“ - Menander *(me with the skull of Ares) #Marcelot #MarcelotArt #Art #Artist #Sculpture #FineArts #ContemporaryArt #Sculpteur #Escultura #Arte #Kunst #ZeitgenoessischeKunst #Jornal #Newspaper #Zeitung #greekgods #blackandwhitephotography #ares",,,#Marcelot #MarcelotArt #Art #Artist #Sculpture #FineArts #ContemporaryArt #Sculpteur #Escultura #Arte #Kunst #ZeitgenoessischeKunst #Jornal #Newspaper #Zeitung #greekgods #blackandwhitephotography #ares,1238376067443851264,https://twitter.com/marcelot_art/status/1238376067443851264
2020-03-13 06:03:42,jornalfloripa,,0,0,0,"Pussy power https://goo.gl/fb/vS4tK3",,,,1238344969649348610,https://twitter.com/jornalfloripa/status/1238344969649348610
2020-03-13 04:56:25,911_Mag,,0,1,8,"jornal_sports01 check out @jornal_sports01 for great images: #Porsche911 #porsche ... @jornal_sports01 @PorscheRaces #followtrick #IMSA - No racing @sebringraceway this month, no #SuperSebring this year. After cancellation of @FIAWEC #1000MSebring, th…",,@jornal_sports01 @jornal_sports01 @PorscheRaces @sebringraceway @FIAWEC,#Porsche911 #porsche #followtrick #IMSA #SuperSebring #1000MSebring,1238328034991751168,https://twitter.com/911_Mag/status/1238328034991751168
2020-03-13 04:40:41,igorlinos,,0,0,0,"When I die alone that will be on time",,,,1238324077523275777,https://twitter.com/igorlinos/status/1238324077523275777
2020-03-13 04:20:58,fepameninoia,luscas,0,0,0,"Icone aq do jornal ",,,,1238319116936720385,https://twitter.com/fepameninoia/status/1238319116936720385
2020-03-13 04:18:16,jornal_sports01,,0,0,1,"@jornal_sports01 #followtrick He's much more than a wabbit, this one. He's a stinker, a Valkyrie, a show man, a barber, a cowboy, an orchestra director, a king... I mean, he's EVERYTHING. Which one is your favorite though? Let us know! ",,@jornal_sports01,#followtrick,1238318436494819331,https://twitter.com/jornal_sports01/status/1238318436494819331
2020-03-13 04:04:17,jornal_sports01,,0,0,1,"Via @jornal_sports01 #followtrick. . @IndyCar CEO Mark Miles hopes @GPStPete fans understand the necessity of the lockout https://www.motorsport.com/indycar/news/miles-petersburg-fans-understand-lockout/4744836/",,@jornal_sports01 @IndyCar @GPSTPETE,#followtrick,1238314917041778689,https://twitter.com/jornal_sports01/status/1238314917041778689
2020-03-13 04:03:43,jornal_sports01,,0,0,2,"Via @jornal_sports01 #followtrick Mixed reaction from the Supercars paddock over the Albert Park coronavirus cancellation. #VASC http://bit.ly/39NuFta",,@jornal_sports01,#followtrick #VASC,1238314772355076098,https://twitter.com/jornal_sports01/status/1238314772355076098
2020-03-13 04:03:09,jornal_sports01,,0,0,2,"Via @jornal_sports01 #followtrick Segura essa Fera! Team Mugen reveals striking Red Bull livery for #SuperGT pre-season testing: https://www.motorsport.com/supergt/news/mugen-red-bull-livery-2020/4745004/",,@jornal_sports01,#followtrick #SuperGT,1238314629413113856,https://twitter.com/jornal_sports01/status/1238314629413113856
2020-03-13 03:51:52,jornal_sports01,,0,0,3,"@jornal_sports01 @PorscheRaces #followtrick #IMSA - No racing @sebringraceway this month, no #SuperSebring this year. After cancellation of @FIAWEC #1000MSebring, the @IMSA #Sebring12 race is postponed until November 14th. Next competition for the #Porsche #911RSR in North pic.twitter.com/Izo2kFUSqF",,@jornal_sports01 @PorscheRaces @sebringraceway @FIAWEC @IMSA,#followtrick #IMSA #SuperSebring #1000MSebring #Sebring12 #Porsche #911RSR,1238311790485876736,https://twitter.com/jornal_sports01/status/1238311790485876736
2020-03-13 03:49:44,jornal_sports01,,0,0,3,"Update on upcoming South American qualifiers for @FIFAWorldCup - http://bit.ly/2Q83Hoo @jornal_sports01 #followtrick",,@FIFAWorldCup @jornal_sports01,#followtrick,1238311255909302273,https://twitter.com/jornal_sports01/status/1238311255909302273
2020-03-13 03:42:38,_juliojcss,anabeatriiz97,0,0,0,"Ahaaaaaaam ",,,,1238309467231485957,https://twitter.com/_juliojcss/status/1238309467231485957
2020-03-13 03:19:06,TopNoticias26,,0,0,0,"JORNAL DA BAND , (12-03-2020) https://youtu.be/9vgyvqMe9R8 via @YouTube",,@YouTube,,1238303547307044864,https://twitter.com/TopNoticias26/status/1238303547307044864
2020-03-13 03:15:41,Khalifvcx,,0,0,1,"Jornal do ben 10",,,,1238302686937841664,https://twitter.com/Khalifvcx/status/1238302686937841664
2020-03-13 02:20:37,jornalOBah,_GremioFuture,0,0,0,"quanta babaquice",,,,1238288829548843008,https://twitter.com/jornalOBah/status/1238288829548843008
2020-03-13 02:02:37,SinceraCleide,John_Sillvaa,0,0,1,"Covarde",,,,1238284297829863424,https://twitter.com/SinceraCleide/status/1238284297829863424
2020-03-13 01:45:40,rodrigobv78,,0,0,0,"23h Realidade CNN 23h55 Newsroom 0h Amanpour Reports 1h Newsroom 1h10 Expresso CNN 4h10 Newsroom 4h20 Jornal da CNN 5h50 Newsroom #BRASILaCNNchegou",,,#BRASILaCNNchegou,1238280032553967616,https://twitter.com/rodrigobv78/status/1238280032553967616
2020-03-13 00:52:51,JJeanalbsilv,jornal_cultura,0,0,0,"Fake News",,,,1238266740804661253,https://twitter.com/JJeanalbsilv/status/1238266740804661253
2020-03-13 00:44:03,cryptworlds,trashf_cker69,1,0,0,"Ok i relate thats why you need to start a dream jornal. me too",,,,1238264524169453568,https://twitter.com/cryptworlds/status/1238264524169453568
2020-03-13 00:27:24,jenseul,,0,0,0,"a promessa de dedinho em kissing you",,,,1238260334353354768,https://twitter.com/jenseul/status/1238260334353354768
2020-03-13 00:17:34,ojeconomico,,0,0,0,"Memento mori",,,,1238257860179566595,https://twitter.com/ojeconomico/status/1238257860179566595
2020-03-13 00:17:33,ojeconomico,,0,0,0,"‘No pain, no gain’",,,,1238257855771414535,https://twitter.com/ojeconomico/status/1238257855771414535
2020-03-13 00:07:07,80sfeelingx,,2,0,4,"TO KILL A MOCKINGBIRD APARECEU NO JORNAL NACIONAL KKKKKKKKKKKKKKKK",,,,1238255230619455492,https://twitter.com/80sfeelingx/status/1238255230619455492
2020-03-12 23:46:38,JornalPgl,maaaayp,0,0,2,"Kkkkkkkkkkkkk top",,,,1238250077744963590,https://twitter.com/JornalPgl/status/1238250077744963590
